Key	Value
ENST00000647814.1	205
ENST00000324109.9	120
ENST00000370418.8	244
ENST00000421367.7	403
ENST00000370397.8	64
ENST00000354105.10	45
ENST00000370372.7	21
ENST00000318222.4	125
ENST00000370355.3	272
ENST00000343737.6	160
ENST00000370345.8	125
ENST00000299166.9	20
ENST00000299163.7	16
ENST00000370296.6	550
ENST00000238961.9	148
ENST00000318364.13	54
ENST00000210633.4	472
ENST00000311916.8	668
ENST00000454422.2	187
ENST00000619208.6	222
ENST00000370200.6	178
ENST00000370196.11	242
ENST00000370193.4	648
ENST00000370187.8	16
ENST00000370151.9	16
ENST00000370169.5	61
ENST00000664783.1	619
ENST00000320185.7	214
ENST00000370110.6	56
ENST00000361464.8	422
ENST00000356640.7	232
ENST00000370033.9	100
ENST00000299238.7	126
ENST00000673968.1	258
ENST00000278070.7	29
ENST00000405356.5	235
ENST00000370005.4	250
ENST00000539804.1	3
ENST00000676939.1	294
ENST00000661543.1	164
ENST00000020673.6	168
ENST00000369956.8	294
ENST00000369937.5	59
ENST00000238936.8	237
ENST00000369905.9	65
ENST00000369902.8	181
ENST00000643721.2	139
ENST00000260746.6	122
ENST00000369893.10	71
ENST00000448841.7	106
ENST00000369887.4	52
ENST00000339834.10	28
ENST00000369880.8	123
ENST00000369878.9	187
ENST00000343289.9	95
ENST00000441178.2	110
ENST00000369849.9	74
ENST00000369847.4	74
ENST00000369839.4	14
ENST00000369811.5	338
ENST00000369797.8	116
ENST00000369788.7	505
ENST00000329905.6	149
ENST00000369783.4	208
ENST00000369780.9	683
ENST00000355946.7	318
ENST00000698243.1	131
ENST00000369755.4	606
ENST00000648076.2	169
ENST00000369727.4	13
ENST00000357060.8	118
ENST00000369713.10	37
ENST00000338595.7	317
ENST00000337478.3	233
ENST00000369704.8	65
ENST00000369701.8	38
ENST00000263054.11	180
ENST00000502935.6	78
ENST00000356080.9	345
ENST00000239007.11	218
ENST00000369592.1	305
ENST00000369583.4	215
ENST00000361804.5	122
ENST00000369519.4	119
ENST00000280154.12	153
ENST00000652396.1	187
ENST00000689300.1	599
ENST00000280155.4	968
ENST00000348367.9	200
ENST00000369422.4	79
ENST00000354655.9	183
ENST00000683895.1	404
ENST00000393077.3	159
ENST00000627217.3	510
ENST00000351270.4	69
ENST00000369358.8	188
ENST00000621345.4	188
ENST00000369310.7	562
ENST00000361384.7	900
ENST00000369301.3	212
ENST00000369295.4	267
ENST00000648613.1	404
ENST00000251864.7	153
ENST00000392982.8	326
ENST00000304129.9	47
ENST00000533213.7	75
ENST00000369248.9	299
ENST00000298746.5	59
ENST00000355044.8	386
ENST00000355422.11	290
ENST00000333254.4	231
ENST00000369230.4	166
ENST00000369221.2	28
ENST00000358834.9	37
ENST00000588184.2	51
ENST00000369209.8	97
ENST00000341276.11	68
ENST00000355371.9	108
ENST00000369206.6	214
ENST00000644641.2	122
ENST00000334464.7	213
ENST00000553456.5	522
ENST00000355624.8	778
ENST00000369172.8	59
ENST00000636925.1	125
ENST00000369151.8	208
ENST00000425699.3	88
ENST00000541549.2	147
ENST00000361432.3	30
ENST00000355697.7	67
ENST00000298510.4	22
ENST00000392870.3	347
ENST00000369103.3	81
ENST00000436547.7	499
ENST00000369085.8	296
ENST00000650623.2	213
ENST00000360003.7	170
ENST00000369075.8	53
ENST00000398250.6	79
ENST00000263461.11	59
ENST00000457416.7	633
ENST00000224652.12	82
ENST00000369023.8	52
ENST00000369005.6	371
ENST00000260723.6	261
ENST00000368989.6	108
ENST00000528446.1	75
ENST00000368984.8	100
ENST00000368909.7	106
ENST00000329446.5	56
ENST00000392790.6	14
ENST00000368896.1	268
ENST00000368894.2	212
ENST00000481909.2	49
ENST00000368887.7	440
ENST00000368886.10	299
ENST00000358776.7	24
ENST00000357878.7	81
ENST00000339992.4	243
ENST00000368865.9	84
ENST00000284674.2	53
ENST00000241305.4	148
ENST00000435907.6	642
ENST00000368845.6	80
ENST00000451024.5	92
ENST00000368842.10	40
ENST00000337318.8	540
ENST00000368836.7	54
ENST00000298492.6	11
ENST00000359653.4	371
ENST00000531469.5	287
ENST00000368821.4	174
ENST00000356792.9	99
ENST00000368808.3	0
ENST00000368797.10	256
ENST00000278100.11	12
ENST00000284690.4	468
ENST00000368693.6	79
ENST00000368679.8	310
ENST00000284694.11	121
ENST00000280333.9	109
ENST00000522781.6	989
ENST00000398023.3	60
ENST00000388920.5	89
ENST00000368671.4	157
ENST00000306042.9	79
ENST00000368654.8	414
ENST00000306010.8	26
ENST00000368648.8	527
ENST00000637128.2	58
ENST00000368644.5	22
ENST00000368642.4	86
ENST00000455566.6	141
ENST00000668452.1	210
ENST00000338492.9	116
ENST00000298630.8	117
ENST00000368614.8	112
ENST00000305233.6	27
ENST00000368594.8	310
ENST00000368592.8	199
ENST00000368586.10	86
ENST00000392607.8	417
ENST00000304613.8	249
ENST00000304477.3	72
ENST00000325980.10	60
ENST00000445355.8	51
ENST00000682123.1	315
ENST00000361518.10	30
ENST00000252939.9	83
ENST00000433452.6	45
ENST00000278025.9	12
ENST00000368547.4	21
ENST00000278060.10	55
ENST00000317502.11	64
ENST00000414069.2	112
ENST00000463117.6	272
ENST00000368517.7	139
ENST00000425520.2	53
ENST00000382762.8	78
ENST00000342878.3	22
ENST00000325113.9	294
ENST00000325207.9	325
ENST00000382743.9	14
ENST00000532097.6	74
ENST00000534750.6	163
ENST00000409548.7	127
ENST00000382614.2	36
ENST00000616316.3	377
ENST00000328221.5	339
ENST00000399808.5	47
ENST00000329962.11	305
ENST00000331563.7	84
ENST00000431843.7	330
ENST00000332826.7	85
ENST00000308020.6	177
ENST00000397604.7	160
ENST00000311189.8	214
ENST00000270115.8	500
ENST00000329451.8	22
ENST00000397583.8	515
ENST00000264555.10	144
ENST00000397566.5	410
ENST00000397542.7	53
ENST00000176195.4	38
ENST00000176183.6	36
ENST00000382409.4	175
ENST00000530636.5	251
ENST00000319006.8	18
ENST00000319863.13	25
ENST00000330106.5	143
ENST00000320230.9	384
ENST00000678030.1	115
ENST00000347755.10	128
ENST00000530797.5	251
ENST00000336615.9	190
ENST00000525077.2	689
ENST00000322008.9	140
ENST00000322028.5	21
ENST00000409543.6	87
ENST00000323578.13	79
ENST00000332231.9	213
ENST00000421673.7	63
ENST00000621226.2	47
ENST00000529681.5	58
ENST00000317204.11	134
ENST00000528841.6	351
ENST00000329957.7	223
ENST00000331588.4	110
ENST00000382171.2	34
ENST00000412090.2	44
ENST00000399685.1	78
ENST00000399682.1	45
ENST00000399676.4	66
ENST00000382160.1	51
ENST00000340134.5	153
ENST00000236671.7	68
ENST00000381968.7	128
ENST00000252898.11	0
ENST00000381775.5	108
ENST00000278317.11	78
ENST00000381519.5	85
ENST00000434045.6	385
ENST00000397270.1	59
ENST00000397262.5	233
ENST00000352909.8	29
ENST00000331289.5	256
ENST00000456145.2	52
ENST00000182290.9	137
ENST00000263645.10	240
ENST00000451491.2	181
ENST00000696290.1	1769
ENST00000155840.12	91
ENST00000414822.8	282
ENST00000347936.6	218
ENST00000314222.5	56
ENST00000380542.9	93
ENST00000380525.9	56
ENST00000263650.12	116
ENST00000389832.7	338
ENST00000399602.9	106
ENST00000359918.8	141
ENST00000250693.2	104
ENST00000250699.2	72
ENST00000324932.12	183
ENST00000278243.9	102
ENST00000396978.1	343
ENST00000616714.4	568
ENST00000300738.10	214
ENST00000254436.8	119
ENST00000325719.4	45
ENST00000641528.1	859
ENST00000300747.10	262
ENST00000357605.2	76
ENST00000396952.6	88
ENST00000396950.4	251
ENST00000380390.6	478
ENST00000641672.1	65
ENST00000359350.5	37
ENST00000641926.1	250
ENST00000641898.1	123
ENST00000641819.1	746
ENST00000307388.2	106
ENST00000380367.3	632
ENST00000335295.4	50
ENST00000643122.1	236
ENST00000330597.5	53
ENST00000336906.6	53
ENST00000380237.5	345
ENST00000328611.5	22
ENST00000300778.4	90
ENST00000641930.1	272
ENST00000322641.5	22
ENST00000311659.5	120
ENST00000380184.2	258
ENST00000278302.9	140
ENST00000354852.5	173
ENST00000429814.3	137
ENST00000380034.8	268
ENST00000379965.8	176
ENST00000317121.6	69
ENST00000641350.2	111
ENST00000641181.1	308
ENST00000641645.1	199
ENST00000317037.3	185
ENST00000329322.5	0
ENST00000641726.1	160
ENST00000641905.1	594
ENST00000332249.4	55
ENST00000330728.4	46
ENST00000316529.3	95
ENST00000316375.3	59
ENST00000265978.8	359
ENST00000379936.3	118
ENST00000334619.7	91
ENST00000303927.4	25
ENST00000342245.9	125
ENST00000609360.6	124
ENST00000265983.8	24
ENST00000525074.5	395
ENST00000396777.8	143
ENST00000254616.11	16
ENST00000254579.11	580
ENST00000254605.11	114
ENST00000420936.6	111
ENST00000299424.9	27
ENST00000299427.12	22
ENST00000299441.5	367
ENST00000288937.7	44
ENST00000641169.1	889
ENST00000641258.1	472
ENST00000641196.1	322
ENST00000641461.1	427
ENST00000379829.2	23
ENST00000278319.10	585
ENST00000278314.5	294
ENST00000299481.5	313
ENST00000306904.7	123
ENST00000318881.11	283
ENST00000329293.4	370
ENST00000299492.9	159
ENST00000533558.5	557
ENST00000533663.6	83
ENST00000641167.1	38
ENST00000642047.1	300
ENST00000328600.3	162
ENST00000651655.1	16
ENST00000299506.3	300
ENST00000309737.11	36
ENST00000335790.8	516
ENST00000396672.5	374
ENST00000314138.11	22
ENST00000534127.5	386
ENST00000309377.9	41
ENST00000326053.10	65
ENST00000531618.2	43
ENST00000534025.6	129
ENST00000309166.8	66
ENST00000309263.7	73
ENST00000328194.8	281
ENST00000611268.4	126
ENST00000379719.8	112
ENST00000396602.7	72
ENST00000450114.7	264
ENST00000318950.11	103
ENST00000256190.13	150
ENST00000525063.2	163
ENST00000396554.7	341
ENST00000265981.7	113
ENST00000256178.8	133
ENST00000423302.7	153
ENST00000361367.7	167
ENST00000339995.11	308
ENST00000227756.5	412
ENST00000399455.2	120
ENST00000396505.7	239
ENST00000256194.8	288
ENST00000527636.7	621
ENST00000529419.3	261
ENST00000403510.8	341
ENST00000278174.10	188
ENST00000529816.1	145
ENST00000354817.8	146
ENST00000576479.4	182
ENST00000256196.9	313
ENST00000439561.7	162
ENST00000396394.7	87
ENST00000282096.9	272
ENST00000334636.10	26
ENST00000533448.1	111
ENST00000706042.1	117
ENST00000530161.5	67
ENST00000316399.10	21
ENST00000228136.9	132
ENST00000531066.6	13
ENST00000525634.6	26
ENST00000691414.1	204
ENST00000529010.6	245
ENST00000338965.9	170
ENST00000339994.5	568
ENST00000644772.1	31
ENST00000318024.9	109
ENST00000399391.7	0
ENST00000250003.4	212
ENST00000265969.8	1222
ENST00000265965.10	37
ENST00000250018.6	563
ENST00000524803.6	41
ENST00000396275.2	361
ENST00000314254.3	420
ENST00000278222.7	90
ENST00000256733.9	70
ENST00000532858.5	102
ENST00000349215.8	244
ENST00000453096.6	668
ENST00000422447.8	98
ENST00000541669.6	100
ENST00000396213.7	264
ENST00000251968.4	126
ENST00000396197.8	80
ENST00000635674.2	140
ENST00000336349.6	85
ENST00000280734.3	108
ENST00000513874.6	148
ENST00000396168.1	168
ENST00000526914.2	160
ENST00000329773.3	124
ENST00000446113.7	82
ENST00000265968.9	58
ENST00000527884.5	233
ENST00000360655.8	229
ENST00000524983.3	151
ENST00000421577.6	28
ENST00000331079.11	31
ENST00000525748.6	65
ENST00000357134.10	138
ENST00000324559.9	408
ENST00000263160.4	153
ENST00000327470.6	13
ENST00000454584.7	309
ENST00000354193.5	53
ENST00000532798.3	53
ENST00000336930.11	191
ENST00000256737.8	146
ENST00000455601.6	119
ENST00000396005.8	346
ENST00000318627.4	415
ENST00000529202.5	339
ENST00000328697.11	21
ENST00000379214.9	488
ENST00000278193.7	17
ENST00000438929.5	141
ENST00000263181.7	139
ENST00000407364.8	318
ENST00000328224.7	1241
ENST00000417547.1	39
ENST00000282032.4	162
ENST00000358117.10	433
ENST00000406071.6	316
ENST00000465995.6	86
ENST00000278200.5	196
ENST00000395934.2	7
ENST00000379107.7	528
ENST00000054950.4	123
ENST00000379079.8	274
ENST00000531120.6	57
ENST00000335185.10	65
ENST00000257836.4	269
ENST00000241051.8	78
ENST00000531632.6	196
ENST00000323959.9	155
ENST00000303296.9	511
ENST00000321505.9	124
ENST00000379011.5	86
ENST00000527577.5	178
ENST00000265651.8	23
ENST00000395833.7	430
ENST00000532820.5	211
ENST00000257829.8	179
ENST00000435224.3	427
ENST00000241052.5	80
ENST00000257832.7	122
ENST00000530286.5	140
ENST00000395787.4	95
ENST00000227868.9	38
ENST00000428726.8	133
ENST00000278379.9	592
ENST00000619888.5	31
ENST00000317811.6	177
ENST00000299413.7	337
ENST00000315571.6	37
ENST00000263401.10	12
ENST00000378867.7	355
ENST00000348124.5	324
ENST00000299440.6	130
ENST00000311485.8	162
ENST00000530697.6	332
ENST00000527150.5	1033
ENST00000531273.6	132
ENST00000039989.9	35
ENST00000278353.10	90
ENST00000302708.9	419
ENST00000617612.3	268
ENST00000378832.1	56
ENST00000263776.9	432
ENST00000683000.1	424
ENST00000652299.1	77
ENST00000227155.9	176
ENST00000520358.7	565
ENST00000533940.5	605
ENST00000622142.5	245
ENST00000020926.8	134
ENST00000308064.7	671
ENST00000314134.4	653
ENST00000616623.4	22
ENST00000241014.6	170
ENST00000449465.2	26
ENST00000378750.10	66
ENST00000401752.6	135
ENST00000418153.6	200
ENST00000621158.5	450
ENST00000454345.6	114
ENST00000359803.7	222
ENST00000682254.1	275
ENST00000534300.5	314
ENST00000326737.3	248
ENST00000683050.1	407
ENST00000311956.9	118
ENST00000311764.3	17
ENST00000311907.10	23
ENST00000529230.6	98
ENST00000378623.6	171
ENST00000378615.7	28
ENST00000524782.6	26
ENST00000539589.5	343
ENST00000256996.9	163
ENST00000256997.9	117
ENST00000441012.7	171
ENST00000311027.9	165
ENST00000545968.6	55
ENST00000227163.8	38
ENST00000362021.9	81
ENST00000298852.8	160
ENST00000298854.7	172
ENST00000531165.5	279
ENST00000263774.9	18
ENST00000326674.10	24
ENST00000395288.6	171
ENST00000302514.4	269
ENST00000302503.8	94
ENST00000525123.6	295
ENST00000263773.10	53
ENST00000694866.1	47
ENST00000418331.7	354
ENST00000622138.4	329
ENST00000256999.7	193
ENST00000555099.1	32
ENST00000335238.4	34
ENST00000319760.8	53
ENST00000417545.5	113
ENST00000641580.1	723
ENST00000641760.1	134
ENST00000641692.1	260
ENST00000690330.1	29
ENST00000312345.4	51
ENST00000641320.1	87
ENST00000313503.2	472
ENST00000642058.1	808
ENST00000641665.1	290
ENST00000641600.1	326
ENST00000533152.3	55
ENST00000641993.1	176
ENST00000641076.1	35
ENST00000642097.1	114
ENST00000652194.1	147
ENST00000606794.2	246
ENST00000358252.8	178
ENST00000278412.7	282
ENST00000263314.3	199
ENST00000287143.2	110
ENST00000525955.1	166
ENST00000395123.6	305
ENST00000335099.8	338
ENST00000278426.8	272
ENST00000525158.1	181
ENST00000527972.6	50
ENST00000287156.9	61
ENST00000278407.9	60
ENST00000524669.5	2723
ENST00000533682.2	121
ENST00000287169.8	1144
ENST00000278422.9	26
ENST00000534355.6	105
ENST00000527995.2	154
ENST00000399050.10	531
ENST00000335397.3	316
ENST00000641439.1	481
ENST00000641291.1	211
ENST00000316770.2	43
ENST00000395079.2	402
ENST00000641342.2	186
ENST00000641921.2	210
ENST00000360374.3	0
ENST00000528954.5	120
ENST00000316059.7	219
ENST00000361987.6	88
ENST00000611865.4	0
ENST00000287275.6	311
ENST00000317391.8	340
ENST00000343597.4	191
ENST00000531147.1	628
ENST00000227451.4	464
ENST00000361050.4	62
ENST00000641998.1	391
ENST00000641673.1	3459
ENST00000641045.1	400
ENST00000530162.2	550
ENST00000641278.1	272
ENST00000263847.6	110
ENST00000300146.10	142
ENST00000337979.9	230
ENST00000300151.5	120
ENST00000257248.3	46
ENST00000257264.4	17
ENST00000278855.7	51
ENST00000278865.8	91
ENST00000278888.8	102
ENST00000530839.5	493
ENST00000337908.5	10
ENST00000684409.1	168
ENST00000300184.8	146
ENST00000531783.5	91
ENST00000300190.7	103
ENST00000674194.1	57
ENST00000016913.8	57
ENST00000378186.7	344
ENST00000300226.7	165
ENST00000405633.4	220
ENST00000308287.2	111
ENST00000227520.10	12
ENST00000332539.5	91
ENST00000278853.10	20
ENST00000227524.9	203
ENST00000227525.8	119
ENST00000005286.8	153
ENST00000227880.8	625
ENST00000313421.11	186
ENST00000347785.8	72
ENST00000301765.10	42
ENST00000325558.11	50
ENST00000378149.9	54
ENST00000312403.10	52
ENST00000335613.10	279
ENST00000681803.1	244
ENST00000394900.8	211
ENST00000536915.5	92
ENST00000278826.11	186
ENST00000334888.10	45
ENST00000340437.8	81
ENST00000301761.7	23
ENST00000338608.7	125
ENST00000378075.4	250
ENST00000540677.5	6
ENST00000257215.10	158
ENST00000278836.10	109
ENST00000537328.6	41
ENST00000305885.3	139
ENST00000278840.9	91
ENST00000350997.12	74
ENST00000278829.7	164
ENST00000394836.7	199
ENST00000378043.9	113
ENST00000273550.12	209
ENST00000394818.8	164
ENST00000306238.3	69
ENST00000244930.6	59
ENST00000244926.4	69
ENST00000227918.3	59
ENST00000358585.3	65
ENST00000415229.6	215
ENST00000278282.3	63
ENST00000257247.11	236
ENST00000329251.5	49
ENST00000308436.11	38
ENST00000278823.7	415
ENST00000529309.5	73
ENST00000278833.4	25
ENST00000265471.10	39
ENST00000346178.8	16
ENST00000330574.2	53
ENST00000524958.6	41
ENST00000532208.5	435
ENST00000532971.2	254
ENST00000531323.1	543
ENST00000294119.6	132
ENST00000317449.5	109
ENST00000679883.1	520
ENST00000294117.6	241
ENST00000301785.7	301
ENST00000316461.9	363
ENST00000673933.1	122
ENST00000301788.12	69
ENST00000294168.8	108
ENST00000307366.8	12
ENST00000333449.9	30
ENST00000532297.5	630
ENST00000294179.8	117
ENST00000525239.5	538
ENST00000377891.6	159
ENST00000306960.4	224
ENST00000360421.9	277
ENST00000336232.7	138
ENST00000326192.5	442
ENST00000306494.11	1161
ENST00000332793.11	263
ENST00000279178.4	272
ENST00000301790.4	160
ENST00000674247.1	341
ENST00000255688.8	61
ENST00000255695.2	55
ENST00000323646.9	355
ENST00000538786.1	282
ENST00000537981.5	137
ENST00000433688.2	153
ENST00000294244.9	231
ENST00000402010.8	397
ENST00000301459.5	708
ENST00000377793.9	95
ENST00000314133.4	61
ENST00000428192.6	323
ENST00000255681.7	119
ENST00000682287.1	1266
ENST00000305218.9	91
ENST00000279227.10	159
ENST00000394546.6	214
ENST00000279206.8	172
ENST00000321460.5	97
ENST00000426086.3	250
ENST00000449942.6	87
ENST00000309318.8	270
ENST00000540288.5	103
ENST00000394532.7	271
ENST00000438980.7	677
ENST00000539216.1	360
ENST00000405666.5	234
ENST00000544844.6	33
ENST00000265462.9	95
ENST00000356786.10	63
ENST00000334205.9	74
ENST00000301891.9	59
ENST00000377574.6	337
ENST00000265459.11	471
ENST00000354024.7	253
ENST00000164139.4	76
ENST00000377387.5	77
ENST00000294066.7	65
ENST00000377313.6	23
ENST00000342711.6	84
ENST00000320631.8	157
ENST00000377264.8	74
ENST00000164133.7	604
ENST00000279168.7	60
ENST00000301896.6	296
ENST00000301887.9	57
ENST00000529384.5	28
ENST00000377244.8	99
ENST00000531072.1	213
ENST00000358658.8	32
ENST00000275517.8	62
ENST00000294258.8	165
ENST00000530719.6	79
ENST00000279281.8	37
ENST00000279263.14	144
ENST00000310597.6	48
ENST00000527548.5	86
ENST00000377190.8	81
ENST00000279242.7	26
ENST00000527323.5	240
ENST00000265465.8	331
ENST00000279249.3	444
ENST00000528416.6	35
ENST00000309880.6	223
ENST00000527174.5	56
ENST00000317568.10	125
ENST00000270176.10	71
ENST00000301873.11	400
ENST00000309328.8	15
ENST00000530349.2	132
ENST00000309295.9	250
ENST00000340313.5	28
ENST00000309100.8	465
ENST00000355703.4	536
ENST00000394224.3	296
ENST00000406246.8	84
ENST00000341318.9	16
ENST00000308418.10	40
ENST00000532090.3	385
ENST00000335987.8	311
ENST00000525451.6	716
ENST00000308342.7	103
ENST00000308110.9	321
ENST00000307998.11	125
ENST00000307886.8	18
ENST00000338369.6	113
ENST00000312579.4	111
ENST00000312562.7	49
ENST00000438576.3	31
ENST00000312515.7	76
ENST00000532620.6	196
ENST00000312397.10	47
ENST00000533544.6	364
ENST00000533166.5	506
ENST00000312134.3	37
ENST00000312106.6	100
ENST00000527878.1	160
ENST00000322535.11	21
ENST00000320580.9	215
ENST00000394067.7	180
ENST00000311481.11	41
ENST00000311445.7	282
ENST00000376901.9	158
ENST00000327259.5	120
ENST00000311330.4	17
ENST00000311320.9	32
ENST00000359957.8	140
ENST00000311181.5	84
ENST00000357440.7	169
ENST00000311034.7	145
ENST00000310999.11	94
ENST00000349459.10	284
ENST00000531863.6	40
ENST00000318312.12	25
ENST00000310442.5	45
ENST00000513398.2	35
ENST00000310325.10	120
ENST00000333861.5	48
ENST00000533244.6	77
ENST00000310137.5	91
ENST00000412278.2	95
ENST00000409406.1	777
ENST00000525754.5	669
ENST00000533211.6	589
ENST00000540737.7	180
ENST00000309657.8	15
ENST00000651036.1	850
ENST00000309602.5	681
ENST00000308963.4	86
ENST00000393946.6	1162
ENST00000308831.7	56
ENST00000529006.7	870
ENST00000308595.10	227
ENST00000511455.7	158
ENST00000308127.9	96
ENST00000307980.7	59
ENST00000312419.8	147
ENST00000312438.8	59
ENST00000376745.9	76
ENST00000542590.2	120
ENST00000445895.2	114
ENST00000312629.10	52
ENST00000326294.4	63
ENST00000393893.5	133
ENST00000325656.7	70
ENST00000308022.7	59
ENST00000279146.8	133
ENST00000356404.8	217
ENST00000301488.8	80
ENST00000294288.5	120
ENST00000398606.10	32
ENST00000647561.1	1037
ENST00000301490.8	19
ENST00000335385.4	291
ENST00000255082.8	242
ENST00000530069.6	293
ENST00000227471.7	54
ENST00000614849.4	116
ENST00000313468.10	53
ENST00000265686.8	99
ENST00000356135.9	267
ENST00000615954.4	0
ENST00000304271.11	414
ENST00000294304.12	124
ENST00000393801.7	215
ENST00000265643.4	189
ENST00000255087.10	140
ENST00000539743.5	29
ENST00000362034.7	22
ENST00000255078.8	62
ENST00000441623.1	367
ENST00000294309.8	66
ENST00000441339.3	544
ENST00000227507.3	158
ENST00000535657.5	82
ENST00000294312.4	146
ENST00000168712.3	257
ENST00000334134.4	483
ENST00000355303.10	290
ENST00000301838.5	164
ENST00000253925.12	225
ENST00000301843.13	183
ENST00000526780.6	468
ENST00000319023.7	94
ENST00000398536.6	34
ENST00000398534.4	31
ENST00000528743.4	238
ENST00000398531.3	25
ENST00000398530.1	38
ENST00000328698.2	0
ENST00000361756.8	16
ENST00000393705.8	298
ENST00000393695.8	187
ENST00000307198.11	876
ENST00000538478.5	137
ENST00000278671.10	73
ENST00000535503.5	137
ENST00000611028.3	50
ENST00000393679.5	436
ENST00000298223.11	156
ENST00000298229.7	218
ENST00000298231.5	172
ENST00000294053.9	57
ENST00000334456.10	215
ENST00000393609.8	208
ENST00000543304.5	469
ENST00000321297.10	35
ENST00000409418.9	441
ENST00000393596.2	399
ENST00000393592.7	272
ENST00000263674.4	363
ENST00000064780.7	126
ENST00000064778.8	285
ENST00000227214.10	229
ENST00000336083.8	439
ENST00000310614.12	98
ENST00000355693.5	106
ENST00000310571.8	23
ENST00000339764.6	44
ENST00000310473.9	417
ENST00000314032.9	203
ENST00000334126.12	210
ENST00000328257.13	133
ENST00000331597.9	29
ENST00000298198.5	272
ENST00000525550.1	453
ENST00000310109.5	21
ENST00000263681.7	77
ENST00000376332.8	538
ENST00000299563.5	32
ENST00000340360.10	332
ENST00000263672.11	20
ENST00000294064.9	128
ENST00000641931.1	396
ENST00000289575.10	275
ENST00000562197.3	276
ENST00000420843.7	54
ENST00000527446.5	17
ENST00000539798.3	162
ENST00000529721.5	537
ENST00000358171.8	101
ENST00000304771.8	669
ENST00000198801.10	51
ENST00000228027.12	214
ENST00000356136.8	198
ENST00000322563.8	95
ENST00000260045.8	296
ENST00000663165.1	513
ENST00000524767.5	39
ENST00000260061.9	138
ENST00000612930.1	129
ENST00000532485.6	59
ENST00000622824.1	81
ENST00000529629.5	226
ENST00000458637.6	266
ENST00000315938.5	335
ENST00000356341.8	564
ENST00000525428.6	80
ENST00000313578.4	40
ENST00000308488.11	8
ENST00000393427.7	116
ENST00000534064.6	25
ENST00000353172.6	27
ENST00000612612.5	29
ENST00000281030.2	21
ENST00000281031.5	118
ENST00000376156.7	4
ENST00000340067.4	83
ENST00000529308.6	249
ENST00000361507.5	100
ENST00000281038.10	376
ENST00000278550.12	842
ENST00000329203.5	135
ENST00000313010.8	28
ENST00000329143.4	50
ENST00000612684.4	139
ENST00000298281.8	452
ENST00000533342.6	959
ENST00000529689.6	395
ENST00000376104.7	386
ENST00000358867.11	15
ENST00000304511.7	130
ENST00000527447.2	254
ENST00000316398.5	65
ENST00000316356.8	565
ENST00000342404.8	230
ENST00000532317.5	279
ENST00000672825.1	466
ENST00000278483.8	209
ENST00000445632.7	277
ENST00000524826.8	307
ENST00000280258.6	123
ENST00000531380.2	310
ENST00000305494.6	112
ENST00000243662.11	59
ENST00000227266.10	64
ENST00000305447.5	407
ENST00000263321.6	79
ENST00000263317.9	129
ENST00000329758.5	329
ENST00000329862.7	120
ENST00000530311.6	329
ENST00000533122.4	120
ENST00000448984.1	329
ENST00000534061.6	96
ENST00000320585.11	95
ENST00000257068.3	75
ENST00000326402.9	159
ENST00000298050.9	75
ENST00000298966.7	269
ENST00000325212.11	119
ENST00000448108.7	201
ENST00000354421.8	154
ENST00000251871.9	232
ENST00000409977.2	116
ENST00000315765.10	15
ENST00000227638.8	472
ENST00000687084.1	306
ENST00000243673.7	172
ENST00000323929.8	159
ENST00000544612.6	142
ENST00000542198.3	68
ENST00000299001.11	151
ENST00000358752.4	213
ENST00000433060.3	156
ENST00000279839.8	67
ENST00000335080.6	804
ENST00000450979.2	300
ENST00000587424.3	308
ENST00000278505.5	82
ENST00000536441.7	342
ENST00000358780.10	304
ENST00000325542.10	201
ENST00000346299.10	153
ENST00000524717.6	1300
ENST00000680728.1	190
ENST00000332349.5	228
ENST00000524871.6	531
ENST00000325455.10	743
ENST00000344327.8	504
ENST00000334289.7	596
ENST00000263468.13	275
ENST00000434758.7	34
ENST00000615667.4	388
ENST00000263464.9	2761
ENST00000227758.7	1420
ENST00000398136.7	142
ENST00000260227.5	47
ENST00000260228.3	13
ENST00000260229.5	55
ENST00000236826.8	99
ENST00000279441.9	37
ENST00000315274.7	68
ENST00000299855.10	63
ENST00000571244.3	45
ENST00000260302.8	27
ENST00000260247.10	288
ENST00000650373.2	149
ENST00000393158.7	220
ENST00000302259.5	183
ENST00000444739.7	49
ENST00000393141.6	32
ENST00000436863.7	137
ENST00000672037.1	18
ENST00000530950.2	43
ENST00000282499.10	446
ENST00000301919.9	1429
ENST00000526793.5	160
ENST00000278618.9	49
ENST00000526355.7	421
ENST00000282251.10	9
ENST00000389568.7	433
ENST00000265840.12	348
ENST00000525934.1	117
ENST00000525815.6	20
ENST00000320578.3	121
ENST00000393094.7	451
ENST00000265838.9	40
ENST00000278612.9	102
ENST00000452508.6	189
ENST00000615746.4	133
ENST00000323468.10	18
ENST00000265843.9	232
ENST00000322536.8	85
ENST00000327419.7	333
ENST00000645495.2	212
ENST00000278590.8	20
ENST00000260270.3	173
ENST00000260283.8	285
ENST00000637637.1	147
ENST00000610738.6	36
ENST00000393067.8	98
ENST00000356018.6	200
ENST00000375618.9	7
ENST00000375615.7	185
ENST00000304987.4	115
ENST00000311129.9	21
ENST00000614444.4	51
ENST00000260257.9	33
ENST00000260276.8	20
ENST00000651164.1	169
ENST00000304298.4	96
ENST00000278601.6	60
ENST00000440460.7	157
ENST00000280346.11	65
ENST00000280350.10	69
ENST00000393047.8	626
