Key	Value
ENST00000370489.5	1987
ENST00000370476.10	934
ENST00000016171.6	1308
ENST00000647814.1	4840
ENST00000324109.9	4851
ENST00000370418.8	1618
ENST00000421367.7	1447
ENST00000370397.8	2299
ENST00000354105.10	1659
ENST00000370372.7	447
ENST00000318222.4	2540
ENST00000370355.3	1349
ENST00000343737.6	1213
ENST00000370345.8	3662
ENST00000299166.9	578
ENST00000299163.7	1063
ENST00000370296.6	1738
ENST00000238961.9	3667
ENST00000318364.13	531
ENST00000210633.4	3001
ENST00000311916.8	2720
ENST00000454422.2	2194
ENST00000619208.6	3321
ENST00000370200.6	1090
ENST00000370196.11	1232
ENST00000370193.4	1491
ENST00000370187.8	1831
ENST00000370151.9	625
ENST00000370169.5	1786
ENST00000664783.1	1855
ENST00000320185.7	946
ENST00000370110.6	590
ENST00000361464.8	3170
ENST00000356640.7	1042
ENST00000370033.9	2167
ENST00000299238.7	2451
ENST00000673968.1	1491
ENST00000278070.7	5021
ENST00000405356.5	2362
ENST00000370005.4	1060
ENST00000539804.1	909
ENST00000676939.1	5871
ENST00000661543.1	2864
ENST00000020673.6	3240
ENST00000369956.8	1194
ENST00000369937.5	920
ENST00000238936.8	1788
ENST00000369905.9	1193
ENST00000369902.8	1633
ENST00000643721.2	1792
ENST00000260746.6	668
ENST00000369893.10	1037
ENST00000448841.7	1195
ENST00000369887.4	1576
ENST00000339834.10	346
ENST00000369880.8	1248
ENST00000369878.9	2812
ENST00000343289.9	1778
ENST00000441178.2	794
ENST00000369849.9	1571
ENST00000369847.4	1124
ENST00000369839.4	2414
ENST00000369811.5	512
ENST00000369797.8	5729
ENST00000369788.7	1474
ENST00000329905.6	1187
ENST00000369783.4	1240
ENST00000369780.9	2405
ENST00000355946.7	3633
ENST00000698243.1	1235
ENST00000369755.4	4311
ENST00000648076.2	4660
ENST00000369727.4	748
ENST00000357060.8	5113
ENST00000369713.10	760
ENST00000338595.7	1046
ENST00000337478.3	1874
ENST00000369704.8	2681
ENST00000369701.8	3704
ENST00000263054.11	3684
ENST00000502935.6	2076
ENST00000356080.9	2463
ENST00000239007.11	902
ENST00000369592.1	1019
ENST00000369583.4	1367
ENST00000361804.5	3773
ENST00000369519.4	3800
ENST00000280154.12	1560
ENST00000652396.1	397
ENST00000689300.1	2345
ENST00000280155.4	2363
ENST00000348367.9	2684
ENST00000369422.4	1066
ENST00000354655.9	2232
ENST00000683895.1	1643
ENST00000393077.3	810
ENST00000627217.3	2316
ENST00000351270.4	1749
ENST00000369358.8	5381
ENST00000621345.4	1097
ENST00000369310.7	1957
ENST00000361384.7	4020
ENST00000369301.3	2390
ENST00000369295.4	1698
ENST00000648613.1	3098
ENST00000251864.7	3720
ENST00000392982.8	2591
ENST00000304129.9	2501
ENST00000533213.7	2409
ENST00000369248.9	2594
ENST00000298746.5	1106
ENST00000355044.8	4523
ENST00000355422.11	1685
ENST00000333254.4	1005
ENST00000369230.4	1567
ENST00000369221.2	1423
ENST00000358834.9	1438
ENST00000588184.2	753
ENST00000369209.8	2122
ENST00000341276.11	1943
ENST00000355371.9	2001
ENST00000369206.6	1216
ENST00000644641.2	1664
ENST00000334464.7	3675
ENST00000553456.5	1278
ENST00000355624.8	2314
ENST00000369172.8	758
ENST00000636925.1	1235
ENST00000369151.8	1315
ENST00000425699.3	964
ENST00000541549.2	4293
ENST00000361432.3	1101
ENST00000355697.7	1078
ENST00000298510.4	790
ENST00000392870.3	2117
ENST00000369103.3	624
ENST00000436547.7	1624
ENST00000369085.8	2021
ENST00000650623.2	3609
ENST00000360003.7	2096
ENST00000369075.8	3053
ENST00000398250.6	892
ENST00000263461.11	3731
ENST00000457416.7	3099
ENST00000224652.12	1636
ENST00000369023.8	1207
ENST00000369005.6	9215
ENST00000260723.6	1779
ENST00000368989.6	1257
ENST00000528446.1	396
ENST00000368984.8	1540
ENST00000368909.7	7345
ENST00000329446.5	1061
ENST00000392790.6	1835
ENST00000368896.1	550
ENST00000368894.2	527
ENST00000481909.2	1384
ENST00000368887.7	1484
ENST00000368886.10	1556
ENST00000358776.7	1320
ENST00000357878.7	1152
ENST00000339992.4	1062
ENST00000368865.9	1068
ENST00000284674.2	1064
ENST00000241305.4	2416
ENST00000435907.6	2325
ENST00000368845.6	1397
ENST00000451024.5	1022
ENST00000368842.10	850
ENST00000337318.8	1806
ENST00000368836.7	927
ENST00000298492.6	1256
ENST00000359653.4	2495
ENST00000531469.5	1622
ENST00000368821.4	732
ENST00000356792.9	3813
ENST00000368808.3	1707
ENST00000368797.10	1051
ENST00000278100.11	954
ENST00000284690.4	2697
ENST00000368693.6	1114
ENST00000368679.8	3037
ENST00000284694.11	2218
ENST00000280333.9	5704
ENST00000522781.6	2426
ENST00000398023.3	327
ENST00000388920.5	1043
ENST00000368671.4	835
ENST00000306042.9	2005
ENST00000368654.8	10182
ENST00000306010.8	740
ENST00000368648.8	2180
ENST00000637128.2	382
ENST00000368644.5	1027
ENST00000368642.4	1844
ENST00000455566.6	1500
ENST00000668452.1	2742
ENST00000338492.9	1832
ENST00000298630.8	1575
ENST00000368614.8	1702
ENST00000305233.6	1797
ENST00000368594.8	1546
ENST00000368592.8	1030
ENST00000368586.10	8231
ENST00000392607.8	2097
ENST00000304613.8	5496
ENST00000304477.3	1095
ENST00000325980.10	834
ENST00000445355.8	2523
ENST00000682123.1	3021
ENST00000361518.10	786
ENST00000252939.9	734
ENST00000433452.6	498
ENST00000278025.9	474
ENST00000368547.4	891
ENST00000278060.10	1588
ENST00000317502.11	1066
ENST00000414069.2	565
ENST00000463117.6	1751
ENST00000368517.7	985
ENST00000425520.2	887
ENST00000382762.8	411
ENST00000342878.3	307
ENST00000325113.9	1056
ENST00000325207.9	1936
ENST00000382743.9	1211
ENST00000532097.6	1202
ENST00000534750.6	2836
ENST00000409548.7	2338
ENST00000382614.2	432
ENST00000616316.3	773
ENST00000328221.5	714
ENST00000399808.5	446
ENST00000329962.11	3422
ENST00000331563.7	2475
ENST00000431843.7	1560
ENST00000332826.7	2431
ENST00000308020.6	1638
ENST00000397604.7	1543
ENST00000311189.8	781
ENST00000270115.8	2126
ENST00000329451.8	1924
ENST00000397583.8	1634
ENST00000264555.10	5091
ENST00000397566.5	1958
ENST00000397542.7	2588
ENST00000176195.4	401
ENST00000176183.6	1293
ENST00000382409.4	1870
ENST00000530636.5	2396
ENST00000319006.8	1029
ENST00000319863.13	685
ENST00000330106.5	590
ENST00000320230.9	1353
ENST00000678030.1	760
ENST00000347755.10	2858
ENST00000530797.5	596
ENST00000336615.9	1702
ENST00000525077.2	1886
ENST00000322008.9	899
ENST00000322028.5	222
ENST00000409543.6	801
ENST00000323578.13	1258
ENST00000332231.9	3033
ENST00000421673.7	7380
ENST00000621226.2	17009
ENST00000529681.5	17344
ENST00000317204.11	956
ENST00000528841.6	2559
ENST00000329957.7	1027
ENST00000331588.4	1985
ENST00000382171.2	868
ENST00000412090.2	575
ENST00000399685.1	792
ENST00000399682.1	729
ENST00000399676.4	777
ENST00000382160.1	438
ENST00000340134.5	837
ENST00000236671.7	1304
ENST00000381968.7	1331
ENST00000252898.11	546
ENST00000381775.5	1509
ENST00000278317.11	852
ENST00000381519.5	544
ENST00000434045.6	1093
ENST00000397270.1	659
ENST00000397262.5	563
ENST00000352909.8	1520
ENST00000331289.5	835
ENST00000456145.2	586
ENST00000182290.9	1097
ENST00000263645.10	948
ENST00000451491.2	1168
ENST00000696290.1	5264
ENST00000155840.12	2119
ENST00000414822.8	1230
ENST00000347936.6	1490
ENST00000314222.5	512
ENST00000380542.9	1218
ENST00000380525.9	2549
ENST00000263650.12	2753
ENST00000389832.7	1274
ENST00000399602.9	1993
ENST00000359918.8	1014
ENST00000250693.2	1085
ENST00000250699.2	1422
ENST00000324932.12	5583
ENST00000278243.9	1047
ENST00000396978.1	916
ENST00000616714.4	2941
ENST00000300738.10	2590
ENST00000254436.8	1544
ENST00000325719.4	987
ENST00000641528.1	1801
ENST00000300747.10	1717
ENST00000357605.2	1048
ENST00000396952.6	1042
ENST00000396950.4	1211
ENST00000380390.6	1261
ENST00000641672.1	1091
ENST00000359350.5	973
ENST00000641926.1	1192
ENST00000641898.1	1062
ENST00000641819.1	1691
ENST00000307388.2	1054
ENST00000380367.3	1568
ENST00000335295.4	491
ENST00000643122.1	677
ENST00000330597.5	494
ENST00000336906.6	494
ENST00000380237.5	786
ENST00000328611.5	1000
ENST00000300778.4	1041
ENST00000641930.1	1208
ENST00000322641.5	976
ENST00000311659.5	2085
ENST00000380184.2	1683
ENST00000278302.9	1604
ENST00000354852.5	2699
ENST00000429814.3	1601
ENST00000380034.8	1747
ENST00000379965.8	1670
ENST00000317121.6	1041
ENST00000641350.2	1074
ENST00000641181.1	1280
ENST00000641645.1	1159
ENST00000317037.3	1148
ENST00000329322.5	939
ENST00000641726.1	1096
ENST00000641905.1	1539
ENST00000332249.4	1042
ENST00000330728.4	1141
ENST00000316529.3	1052
ENST00000316375.3	1058
ENST00000265978.8	3317
ENST00000379936.3	1843
ENST00000334619.7	1432
ENST00000303927.4	808
ENST00000342245.9	2018
ENST00000609360.6	2254
ENST00000265983.8	1410
ENST00000525074.5	2627
ENST00000396777.8	1166
ENST00000254616.11	325
ENST00000254579.11	14839
ENST00000254605.11	1482
ENST00000420936.6	1467
ENST00000299424.9	681
ENST00000299427.12	1711
ENST00000299441.5	10261
ENST00000288937.7	569
ENST00000641169.1	1837
ENST00000641258.1	1420
ENST00000641196.1	1303
ENST00000641461.1	1336
ENST00000379829.2	968
ENST00000278319.10	2136
ENST00000278314.5	2112
ENST00000299481.5	3592
ENST00000306904.7	1299
ENST00000318881.11	1756
ENST00000329293.4	1576
ENST00000299492.9	2787
ENST00000533558.5	1385
ENST00000533663.6	1778
ENST00000641167.1	971
ENST00000642047.1	1242
ENST00000328600.3	2127
ENST00000651655.1	1087
ENST00000299506.3	1818
ENST00000309737.11	1143
ENST00000335790.8	984
ENST00000396672.5	1916
ENST00000314138.11	466
ENST00000534127.5	3797
ENST00000309377.9	671
ENST00000326053.10	1466
ENST00000531618.2	586
ENST00000534025.6	723
ENST00000309166.8	789
ENST00000309263.7	3070
ENST00000328194.8	4142
ENST00000611268.4	999
ENST00000379719.8	3226
ENST00000396602.7	1986
ENST00000450114.7	2202
ENST00000318950.11	1858
ENST00000256190.13	5697
ENST00000525063.2	718
ENST00000396554.7	2669
ENST00000265981.7	803
ENST00000256178.8	1099
ENST00000423302.7	2889
ENST00000361367.7	3686
ENST00000339995.11	3029
ENST00000227756.5	2233
ENST00000399455.2	4245
ENST00000396505.7	1289
ENST00000256194.8	3660
ENST00000527636.7	1899
ENST00000529419.3	1782
ENST00000403510.8	2219
ENST00000278174.10	1613
ENST00000529816.1	490
ENST00000354817.8	1691
ENST00000576479.4	2603
ENST00000256196.9	925
ENST00000439561.7	3021
ENST00000396394.7	876
ENST00000282096.9	3608
ENST00000334636.10	1529
ENST00000533448.1	492
ENST00000706042.1	501
ENST00000530161.5	1663
ENST00000316399.10	2445
ENST00000228136.9	681
ENST00000531066.6	3826
ENST00000525634.6	479
ENST00000691414.1	5262
ENST00000529010.6	1505
ENST00000338965.9	1532
ENST00000339994.5	1738
ENST00000644772.1	4840
ENST00000318024.9	1765
ENST00000399391.7	8775
ENST00000250003.4	1172
ENST00000265969.8	2977
ENST00000265965.10	1411
ENST00000250018.6	1895
ENST00000524803.6	1463
ENST00000396275.2	1327
ENST00000314254.3	1386
ENST00000278222.7	480
ENST00000256733.9	436
ENST00000532858.5	468
ENST00000349215.8	3631
ENST00000453096.6	2312
ENST00000422447.8	1094
ENST00000541669.6	1096
ENST00000396213.7	1260
ENST00000251968.4	1296
ENST00000396197.8	1493
ENST00000635674.2	317
ENST00000336349.6	2140
ENST00000280734.3	828
ENST00000513874.6	4126
ENST00000396168.1	1791
ENST00000526914.2	1126
ENST00000329773.3	1114
ENST00000446113.7	1948
ENST00000265968.9	640
ENST00000527884.5	2834
ENST00000360655.8	7324
ENST00000524983.3	1180
ENST00000421577.6	754
ENST00000331079.11	1624
ENST00000525748.6	2456
ENST00000357134.10	2568
ENST00000324559.9	3147
ENST00000263160.4	1899
ENST00000327470.6	1135
ENST00000454584.7	1248
ENST00000354193.5	284
ENST00000532798.3	257
ENST00000336930.11	1229
ENST00000256737.8	3089
ENST00000455601.6	1121
ENST00000396005.8	2200
ENST00000318627.4	1048
ENST00000529202.5	1500
ENST00000328697.11	1140
ENST00000379214.9	3341
ENST00000278193.7	608
ENST00000438929.5	1128
ENST00000263181.7	2833
ENST00000407364.8	1539
ENST00000328224.7	3200
ENST00000417547.1	426
ENST00000282032.4	942
ENST00000358117.10	1315
ENST00000406071.6	2986
ENST00000465995.6	533
ENST00000278200.5	694
ENST00000395934.2	1612
ENST00000379107.7	1836
ENST00000054950.4	1116
ENST00000379079.8	1180
ENST00000531120.6	1179
ENST00000335185.10	3302
ENST00000257836.4	947
ENST00000241051.8	1611
ENST00000531632.6	1723
ENST00000323959.9	2306
ENST00000303296.9	4156
ENST00000321505.9	5671
ENST00000379011.5	665
ENST00000527577.5	562
ENST00000265651.8	1436
ENST00000395833.7	904
ENST00000532820.5	2338
ENST00000257829.8	3254
ENST00000435224.3	3502
ENST00000241052.5	1661
ENST00000257832.7	887
ENST00000530286.5	1040
ENST00000395787.4	821
ENST00000227868.9	1541
ENST00000428726.8	2359
ENST00000278379.9	2314
ENST00000619888.5	2191
ENST00000317811.6	1488
ENST00000299413.7	1369
ENST00000315571.6	1072
ENST00000263401.10	606
ENST00000378867.7	1459
ENST00000348124.5	1890
ENST00000299440.6	3259
ENST00000311485.8	1743
ENST00000530697.6	995
ENST00000527150.5	2953
ENST00000531273.6	1704
ENST00000039989.9	3458
ENST00000278353.10	1026
ENST00000302708.9	1277
ENST00000617612.3	634
ENST00000378832.1	1760
ENST00000263776.9	1935
ENST00000683000.1	2578
ENST00000652299.1	1310
ENST00000227155.9	977
ENST00000520358.7	1309
ENST00000533940.5	1172
ENST00000622142.5	3776
ENST00000020926.8	1412
ENST00000308064.7	1904
ENST00000314134.4	1745
ENST00000616623.4	1864
ENST00000241014.6	2303
ENST00000449465.2	320
ENST00000378750.10	1074
ENST00000401752.6	2298
ENST00000418153.6	2240
ENST00000621158.5	2007
ENST00000454345.6	3465
ENST00000359803.7	651
ENST00000682254.1	1712
ENST00000534300.5	4028
ENST00000326737.3	1295
ENST00000683050.1	2057
ENST00000311956.9	1435
ENST00000311764.3	2177
ENST00000311907.10	1889
ENST00000529230.6	6194
ENST00000378623.6	5886
ENST00000378615.7	1039
ENST00000524782.6	1589
ENST00000539589.5	1615
ENST00000256996.9	1444
ENST00000256997.9	1386
ENST00000441012.7	1512
ENST00000311027.9	5106
ENST00000545968.6	3877
ENST00000227163.8	851
ENST00000362021.9	1194
ENST00000298852.8	1477
ENST00000298854.7	1408
ENST00000531165.5	1821
ENST00000263774.9	810
ENST00000326674.10	627
ENST00000395288.6	1725
ENST00000302514.4	1256
ENST00000302503.8	1003
ENST00000525123.6	3001
ENST00000263773.10	3104
ENST00000694866.1	4355
ENST00000418331.7	4365
ENST00000622138.4	1685
ENST00000256999.7	2443
ENST00000555099.1	959
ENST00000335238.4	961
ENST00000319760.8	998
ENST00000417545.5	785
ENST00000641580.1	1653
ENST00000641760.1	1070
ENST00000641692.1	1193
ENST00000690330.1	956
ENST00000312345.4	954
ENST00000641320.1	1059
ENST00000313503.2	1408
ENST00000642058.1	1753
ENST00000641665.1	1268
ENST00000641600.1	1259
ENST00000533152.3	1003
ENST00000641993.1	1097
ENST00000641076.1	980
ENST00000642097.1	1029
ENST00000652194.1	1170
ENST00000606794.2	1386
ENST00000358252.8	5365
ENST00000278412.7	2409
ENST00000263314.3	1390
ENST00000287143.2	785
ENST00000525955.1	832
ENST00000395123.6	1778
ENST00000335099.8	1598
ENST00000278426.8	1949
ENST00000525158.1	451
ENST00000527972.6	1532
ENST00000287156.9	520
ENST00000278407.9	1560
ENST00000524669.5	3104
ENST00000533682.2	1396
ENST00000287169.8	3289
ENST00000278422.9	914
ENST00000534355.6	471
ENST00000527995.2	2290
ENST00000399050.10	3435
ENST00000335397.3	1246
ENST00000641439.1	1423
ENST00000641291.1	1153
ENST00000316770.2	1000
ENST00000395079.2	1317
ENST00000641342.2	1113
ENST00000641921.2	1152
ENST00000360374.3	927
ENST00000528954.5	1293
ENST00000316059.7	1929
ENST00000361987.6	688
ENST00000611865.4	888
ENST00000287275.6	1193
ENST00000317391.8	1246
ENST00000343597.4	2393
ENST00000531147.1	2461
ENST00000227451.4	2321
ENST00000361050.4	2210
ENST00000641998.1	1324
ENST00000641673.1	4431
ENST00000641045.1	1345
ENST00000530162.2	1483
ENST00000641278.1	1214
ENST00000263847.6	2531
ENST00000300146.10	2452
ENST00000337979.9	1097
ENST00000300151.5	873
ENST00000257248.3	1297
ENST00000257264.4	1316
ENST00000278855.7	525
ENST00000278865.8	733
ENST00000278888.8	834
ENST00000530839.5	1237
ENST00000337908.5	727
ENST00000684409.1	609
ENST00000300184.8	866
ENST00000531783.5	2227
ENST00000300190.7	703
ENST00000674194.1	948
ENST00000016913.8	858
ENST00000378186.7	800
ENST00000300226.7	915
ENST00000405633.4	940
ENST00000308287.2	912
ENST00000227520.10	1092
ENST00000332539.5	1276
ENST00000278853.10	1934
ENST00000227524.9	1715
ENST00000227525.8	848
ENST00000005286.8	3225
ENST00000227880.8	2368
ENST00000313421.11	2190
ENST00000347785.8	1557
ENST00000301765.10	1107
ENST00000325558.11	1214
ENST00000378149.9	1218
ENST00000312403.10	1216
ENST00000335613.10	3144
ENST00000681803.1	3664
ENST00000394900.8	1936
ENST00000536915.5	818
ENST00000278826.11	672
ENST00000334888.10	489
ENST00000340437.8	1623
ENST00000301761.7	521
ENST00000338608.7	1400
ENST00000378075.4	1126
ENST00000540677.5	1440
ENST00000257215.10	3284
ENST00000278836.10	3562
ENST00000537328.6	278
ENST00000305885.3	1279
ENST00000278840.9	1423
ENST00000350997.12	1577
ENST00000278829.7	1499
ENST00000394836.7	1345
ENST00000378043.9	1868
ENST00000273550.12	758
ENST00000394818.8	2918
ENST00000306238.3	339
ENST00000244930.6	344
ENST00000244926.4	339
ENST00000227918.3	338
ENST00000358585.3	314
ENST00000415229.6	1139
ENST00000278282.3	336
ENST00000257247.11	683
ENST00000329251.5	1360
ENST00000308436.11	2774
ENST00000278823.7	2419
ENST00000529309.5	2824
ENST00000278833.4	1078
ENST00000265471.10	1044
ENST00000346178.8	2914
ENST00000330574.2	3110
ENST00000524958.6	410
ENST00000532208.5	1224
ENST00000532971.2	974
ENST00000531323.1	822
ENST00000294119.6	1068
ENST00000317449.5	823
ENST00000679883.1	1906
ENST00000294117.6	466
ENST00000301785.7	2542
ENST00000316461.9	876
ENST00000673933.1	1844
ENST00000301788.12	585
ENST00000294168.8	1974
ENST00000307366.8	618
ENST00000333449.9	687
ENST00000532297.5	2487
ENST00000294179.8	1182
ENST00000525239.5	1693
ENST00000377891.6	2052
ENST00000306960.4	1604
ENST00000360421.9	1927
ENST00000336232.7	1764
ENST00000326192.5	1408
ENST00000306494.11	2802
ENST00000332793.11	1886
ENST00000279178.4	1931
ENST00000301790.4	997
ENST00000674247.1	1352
ENST00000255688.8	553
ENST00000255695.2	541
ENST00000323646.9	841
ENST00000538786.1	1851
ENST00000537981.5	845
ENST00000433688.2	2187
ENST00000294244.9	1374
ENST00000402010.8	2761
ENST00000301459.5	2277
ENST00000377793.9	806
ENST00000314133.4	268
ENST00000428192.6	1136
ENST00000255681.7	1094
ENST00000682287.1	3288
ENST00000305218.9	1720
ENST00000279227.10	2160
ENST00000394546.6	979
ENST00000279206.8	1081
ENST00000321460.5	844
ENST00000426086.3	814
ENST00000449942.6	513
ENST00000309318.8	711
ENST00000540288.5	3805
ENST00000394532.7	775
ENST00000438980.7	1865
ENST00000539216.1	1539
ENST00000405666.5	1503
ENST00000544844.6	408
ENST00000265462.9	737
ENST00000356786.10	4491
ENST00000334205.9	2390
ENST00000301891.9	1709
ENST00000377574.6	1996
ENST00000265459.11	5607
ENST00000354024.7	2080
ENST00000164139.4	2602
ENST00000377387.5	2096
ENST00000294066.7	2525
ENST00000377313.6	1868
ENST00000342711.6	4737
ENST00000320631.8	1759
ENST00000377264.8	5888
ENST00000164133.7	2095
ENST00000279168.7	447
ENST00000301896.6	944
ENST00000301887.9	879
ENST00000529384.5	580
ENST00000377244.8	1125
ENST00000531072.1	1287
ENST00000358658.8	2252
ENST00000275517.8	818
ENST00000294258.8	1095
ENST00000530719.6	427
ENST00000279281.8	2383
ENST00000279263.14	1398
ENST00000310597.6	1257
ENST00000527548.5	485
ENST00000377190.8	1932
ENST00000279242.7	524
ENST00000527323.5	2382
ENST00000265465.8	2125
ENST00000279249.3	1074
ENST00000528416.6	1208
ENST00000309880.6	1636
ENST00000527174.5	920
ENST00000317568.10	1517
ENST00000270176.10	2495
ENST00000301873.11	4309
ENST00000309328.8	612
ENST00000530349.2	699
ENST00000309295.9	4819
ENST00000340313.5	949
ENST00000309100.8	3006
ENST00000355703.4	6638
ENST00000394224.3	3422
ENST00000406246.8	1737
ENST00000341318.9	1654
ENST00000308418.10	532
ENST00000532090.3	3019
ENST00000335987.8	1112
ENST00000525451.6	1214
ENST00000308342.7	1312
ENST00000308110.9	1974
ENST00000307998.11	1454
ENST00000307886.8	1146
ENST00000338369.6	1205
ENST00000312579.4	717
ENST00000312562.7	862
ENST00000438576.3	910
ENST00000312515.7	691
ENST00000532620.6	1864
ENST00000312397.10	2447
ENST00000533544.6	859
ENST00000533166.5	773
ENST00000312134.3	484
ENST00000312106.6	2440
ENST00000527878.1	1453
ENST00000322535.11	2706
ENST00000320580.9	3104
ENST00000394067.7	2046
ENST00000311481.11	644
ENST00000311445.7	762
ENST00000376901.9	1037
ENST00000327259.5	1524
ENST00000311330.4	2288
ENST00000311320.9	2381
ENST00000359957.8	878
ENST00000311181.5	1329
ENST00000357440.7	1537
ENST00000311034.7	2551
ENST00000310999.11	670
ENST00000349459.10	1619
ENST00000531863.6	2251
ENST00000318312.12	1804
ENST00000310442.5	897
ENST00000513398.2	2738
ENST00000310325.10	1572
ENST00000333861.5	2595
ENST00000533244.6	899
ENST00000310137.5	2098
ENST00000412278.2	1112
ENST00000409406.1	1869
ENST00000525754.5	1746
ENST00000533211.6	7759
ENST00000540737.7	1713
ENST00000309657.8	1002
ENST00000651036.1	4384
ENST00000309602.5	2586
ENST00000308963.4	431
ENST00000393946.6	2425
ENST00000308831.7	686
ENST00000529006.7	4356
ENST00000308595.10	2294
ENST00000511455.7	1973
ENST00000308127.9	2073
ENST00000307980.7	1232
ENST00000312419.8	468
ENST00000312438.8	734
ENST00000376745.9	1066
ENST00000542590.2	1458
ENST00000445895.2	2964
ENST00000312629.10	1498
ENST00000326294.4	681
ENST00000393893.5	1600
ENST00000325656.7	895
ENST00000308022.7	644
ENST00000279146.8	1123
ENST00000356404.8	3949
ENST00000301488.8	458
ENST00000294288.5	780
ENST00000398606.10	662
ENST00000647561.1	2429
ENST00000301490.8	439
ENST00000335385.4	1446
ENST00000255082.8	1199
ENST00000530069.6	1448
ENST00000227471.7	1845
ENST00000614849.4	1520
ENST00000313468.10	683
ENST00000265686.8	2589
ENST00000356135.9	1584
ENST00000615954.4	2655
ENST00000304271.11	1761
ENST00000294304.12	4969
ENST00000393801.7	2852
ENST00000265643.4	558
ENST00000255087.10	1664
ENST00000539743.5	2348
ENST00000362034.7	637
ENST00000255078.8	3041
ENST00000441623.1	1396
ENST00000294309.8	2322
ENST00000441339.3	1483
ENST00000227507.3	1043
ENST00000535657.5	493
ENST00000294312.4	794
ENST00000168712.3	875
ENST00000334134.4	1200
ENST00000355303.10	3248
ENST00000301838.5	788
ENST00000253925.12	3831
ENST00000301843.13	1833
ENST00000526780.6	1893
ENST00000319023.7	2212
ENST00000398536.6	529
ENST00000398534.4	592
ENST00000528743.4	745
ENST00000398531.3	631
ENST00000398530.1	506
ENST00000328698.2	219
ENST00000361756.8	997
ENST00000393705.8	880
ENST00000393695.8	6532
ENST00000307198.11	1749
ENST00000538478.5	713
ENST00000278671.10	556
ENST00000535503.5	500
ENST00000611028.3	785
ENST00000393679.5	1207
ENST00000298223.11	921
ENST00000298229.7	3992
ENST00000298231.5	1024
ENST00000294053.9	2178
ENST00000334456.10	3038
ENST00000393609.8	4558
ENST00000543304.5	1342
ENST00000321297.10	1892
ENST00000409418.9	2661
ENST00000393596.2	1530
ENST00000393592.7	1256
ENST00000263674.4	6552
ENST00000064780.7	1416
ENST00000064778.8	1017
ENST00000227214.10	796
ENST00000336083.8	1063
ENST00000310614.12	734
ENST00000355693.5	367
ENST00000310571.8	1199
ENST00000339764.6	992
ENST00000310473.9	1344
ENST00000314032.9	1139
ENST00000334126.12	7269
ENST00000328257.13	1291
ENST00000331597.9	1661
ENST00000298198.5	2138
ENST00000525550.1	762
ENST00000310109.5	714
ENST00000263681.7	1475
ENST00000376332.8	1825
ENST00000299563.5	2156
ENST00000340360.10	2708
ENST00000263672.11	698
ENST00000294064.9	1511
ENST00000641931.1	1356
ENST00000289575.10	2402
ENST00000562197.3	1422
ENST00000420843.7	1308
ENST00000527446.5	746
ENST00000539798.3	1911
ENST00000529721.5	2352
ENST00000358171.8	1355
ENST00000304771.8	3108
ENST00000198801.10	1053
ENST00000228027.12	1378
ENST00000356136.8	2295
ENST00000322563.8	1157
ENST00000260045.8	2579
ENST00000663165.1	1143
ENST00000524767.5	4050
ENST00000260061.9	2124
ENST00000612930.1	1188
ENST00000532485.6	860
ENST00000622824.1	1233
ENST00000529629.5	2146
ENST00000458637.6	6791
ENST00000315938.5	1895
ENST00000356341.8	2199
ENST00000525428.6	791
ENST00000313578.4	853
ENST00000308488.11	4331
ENST00000393427.7	482
ENST00000534064.6	2914
ENST00000353172.6	792
ENST00000612612.5	431
ENST00000281030.2	459
ENST00000281031.5	475
ENST00000376156.7	1405
ENST00000340067.4	863
ENST00000529308.6	3303
ENST00000361507.5	2128
ENST00000281038.10	1807
ENST00000278550.12	9149
ENST00000329203.5	1413
ENST00000313010.8	1516
ENST00000329143.4	3044
ENST00000612684.4	748
ENST00000298281.8	5117
ENST00000533342.6	2540
ENST00000529689.6	1157
ENST00000376104.7	3311
ENST00000358867.11	705
ENST00000304511.7	715
ENST00000527447.2	1316
ENST00000316398.5	1187
ENST00000316356.8	3370
ENST00000342404.8	1469
ENST00000532317.5	2109
ENST00000672825.1	1789
ENST00000278483.8	800
ENST00000445632.7	2233
ENST00000524826.8	2119
ENST00000280258.6	1272
ENST00000531380.2	1921
ENST00000305494.6	1486
ENST00000243662.11	692
ENST00000227266.10	1453
ENST00000305447.5	4043
ENST00000263321.6	1666
ENST00000263317.9	1863
ENST00000329758.5	1685
ENST00000329862.7	1467
ENST00000530311.6	1685
ENST00000533122.4	1467
ENST00000448984.1	1685
ENST00000534061.6	2316
ENST00000320585.11	1091
ENST00000257068.3	1161
ENST00000326402.9	1671
ENST00000298050.9	1887
ENST00000298966.7	446
ENST00000325212.11	7922
ENST00000448108.7	1035
ENST00000354421.8	1099
ENST00000251871.9	2185
ENST00000409977.2	716
ENST00000315765.10	3492
ENST00000227638.8	1750
ENST00000687084.1	1056
ENST00000243673.7	1441
ENST00000323929.8	2283
ENST00000544612.6	859
ENST00000542198.3	446
ENST00000299001.11	2707
ENST00000358752.4	1803
ENST00000433060.3	3024
ENST00000279839.8	754
ENST00000335080.6	2373
ENST00000450979.2	1818
ENST00000587424.3	1154
ENST00000278505.5	1582
ENST00000536441.7	1818
ENST00000358780.10	1321
ENST00000325542.10	1701
ENST00000346299.10	2082
ENST00000524717.6	4768
ENST00000680728.1	1753
ENST00000332349.5	1800
ENST00000524871.6	3831
